Date,Open,High,Low,Close,Adj Close,Volume
2011-06-30,6879.000000,6912.120117,6818.379883,6825.939941,6825.939941,61674600
2011-07-01,6826.149902,6867.629883,6826.149902,6844.709961,6844.709961,49094200
2011-07-05,6816.740234,6878.229980,6803.620117,6862.790039,6862.790039,41160800
2011-07-06,6862.819824,6896.250000,6862.819824,6884.060059,6884.060059,41947200
2011-07-07,6884.060059,7029.109863,6884.060059,6918.410156,6918.410156,70188800
2011-07-08,6918.410156,7041.720215,6898.580078,6911.979980,6911.979980,82266800
2011-07-11,6911.979980,6916.689941,6762.029785,6767.589844,6767.589844,67910000
2011-07-12,6767.589844,6788.680176,6641.509766,6663.640137,6663.640137,89898000
2011-07-13,6663.640137,6743.189941,6661.859863,6715.669922,6715.669922,107384800
2011-07-14,null,null,null,null,null,null
2011-07-15,6715.810059,6788.830078,6715.649902,6777.029785,6777.029785,75883600
2011-07-18,6777.029785,6825.799805,6738.979980,6744.189941,6744.189941,54561800
2011-07-19,6744.189941,6759.240234,6666.850098,6675.700195,6675.700195,48835800
2011-07-20,6675.700195,6715.689941,6665.149902,6682.459961,6682.459961,40468200
2011-07-21,6682.459961,6717.529785,6592.600098,6598.970215,6598.970215,42252400
2011-07-22,6600.459961,6642.649902,6467.290039,6537.250000,6537.250000,41612000
2011-07-25,6537.250000,6585.279785,6434.339844,6434.339844,6434.339844,38637800
2011-07-26,6434.339844,6537.910156,6413.109863,6493.580078,6493.580078,135748600
2011-07-27,6493.580078,6519.160156,6483.600098,6505.560059,6505.560059,184239200
2011-07-28,6505.560059,6682.060059,6505.560059,6653.569824,6653.569824,48113600
2011-07-29,6653.689941,6860.020020,6653.689941,6845.379883,6845.379883,87380200
2011-08-01,6845.410156,6934.250000,6801.970215,6854.140137,6854.140137,114801400
2011-08-02,6854.140137,6906.669922,6808.839844,6819.580078,6819.580078,66085800
2011-08-03,6820.330078,6836.080078,6796.549805,6812.589844,6812.589844,58407400
2011-08-04,6812.589844,6819.819824,6788.299805,6809.779785,6809.779785,61811800
2011-08-05,6805.779785,6805.919922,6729.169922,6751.290039,6751.290039,43044200
2011-08-08,6751.290039,6815.770020,6631.779785,6806.970215,6806.970215,54807800
2011-08-09,6806.970215,6818.759766,6746.410156,6750.189941,6750.189941,104023600
2011-08-10,6750.189941,6823.709961,6750.189941,6819.899902,6819.899902,110792200
2011-08-11,6819.899902,6822.750000,6760.810059,6767.089844,6767.089844,104105200
2011-08-12,6767.089844,6851.069824,6767.089844,6833.060059,6833.060059,92275800
2011-08-15,6833.060059,6872.839844,6825.569824,6836.529785,6836.529785,45022800
2011-08-16,6837.080078,7072.529785,6837.080078,7050.740234,7050.740234,101040200
2011-08-17,7050.740234,7142.950195,7001.839844,7014.109863,7014.109863,185419200
2011-08-18,7014.160156,7063.919922,7011.799805,7030.850098,7030.850098,178708200
2011-08-19,7030.850098,7033.850098,6943.589844,6951.640137,6951.640137,124297600
2011-08-22,6951.640137,6985.120117,6913.709961,6928.029785,6928.029785,73711400
2011-08-23,6928.029785,6940.779785,6849.629883,6861.729980,6861.729980,69506600
2011-08-24,6861.729980,6875.660156,6812.709961,6812.709961,6812.709961,42329600
2011-08-25,6812.709961,6880.069824,6812.709961,6839.200195,6839.200195,48926800
2011-08-26,6839.200195,6898.970215,6839.200195,6852.959961,6852.959961,53222200
2011-08-29,6852.959961,6899.310059,6831.029785,6837.350098,6837.350098,71304000
2011-08-30,6838.810059,6893.339844,6838.459961,6879.290039,6879.290039,121269800
2011-08-31,null,null,null,null,null,null
2011-09-01,6879.290039,6971.410156,6879.259766,6951.500000,6951.500000,151375400
2011-09-02,6953.850098,6982.750000,6947.029785,6950.609863,6950.609863,182411800
2011-09-06,6998.029785,7015.229980,6944.120117,6956.209961,6956.209961,283014000
2011-09-07,6956.209961,7001.680176,6955.830078,6997.859863,6997.859863,132136400
2011-09-08,6997.959961,7017.890137,6989.589844,6991.600098,6991.600098,121780200
2011-09-09,6991.600098,7016.520020,6979.020020,6990.330078,6990.330078,142608600
2011-09-12,6990.330078,7019.490234,6954.609863,6967.620117,6967.620117,159042800
2011-09-13,6967.629883,6981.890137,6928.009766,6930.040039,6930.040039,240842800
2011-09-14,6930.060059,6949.129883,6870.439941,6895.609863,6895.609863,96794400
2011-09-15,6895.609863,6904.770020,6846.850098,6850.930176,6850.930176,62600000
2011-09-16,6850.930176,6887.939941,6850.189941,6870.919922,6870.919922,108016600
2011-09-19,6871.970215,6887.000000,6871.899902,6886.879883,6886.879883,1434000
2011-09-20,6870.919922,6886.609863,6819.819824,6828.569824,6828.569824,81538800
2011-09-21,6828.569824,6839.870117,6780.839844,6792.879883,6792.879883,97332200
2011-09-22,6792.879883,6822.959961,6759.240234,6762.379883,6762.379883,99802600
2011-09-23,6762.379883,6766.359863,6729.850098,6734.600098,6734.600098,38682600
2011-09-26,6734.600098,6780.750000,6728.049805,6736.020020,6736.020020,74015400
2011-09-27,6736.020020,6772.439941,6727.529785,6737.680176,6737.680176,56794600
2011-09-28,6737.680176,6751.750000,6710.669922,6710.669922,6710.669922,43329400
2011-09-29,6710.669922,6754.359863,6705.870117,6747.910156,6747.910156,65907800
2011-09-30,6747.910156,6792.990234,6747.910156,6783.549805,6783.549805,74103800
2011-10-03,6783.640137,6807.609863,6782.919922,6783.390137,6783.390137,57369800
2011-10-04,6783.419922,6800.240234,6721.540039,6721.540039,6721.540039,68374800
2011-10-05,6721.450195,6745.229980,6693.890137,6706.479980,6706.479980,74623000
2011-10-06,6706.459961,6722.770020,6672.990234,6677.839844,6677.839844,65634600
2011-10-07,6677.839844,6721.029785,6677.629883,6698.830078,6698.830078,59926200
2011-10-10,6698.830078,6719.850098,6664.450195,6669.040039,6669.040039,67021800
2011-10-11,null,null,null,null,null,null
2011-10-12,6669.040039,6682.290039,6599.759766,6604.229980,6604.229980,54278200
2011-10-13,6604.229980,6615.490234,6567.950195,6585.990234,6585.990234,34242400
2011-10-14,6585.990234,6599.220215,6549.910156,6549.910156,6549.910156,42312000
2011-10-17,6549.899902,6603.200195,6447.000000,6457.509766,6457.509766,49881200
2011-10-18,6457.649902,6465.490234,6352.799805,6388.520020,6388.520020,59841600
2011-10-19,6388.520020,6433.129883,6350.910156,6350.910156,6350.910156,50545600
2011-10-20,6348.660156,6363.000000,6260.290039,6282.000000,6282.000000,31414000
2011-10-21,6282.009766,6391.720215,6282.009766,6356.939941,6356.939941,39889000
2011-10-24,6356.939941,6443.600098,6356.939941,6424.359863,6424.359863,26261200
2011-10-25,6424.390137,6443.359863,6346.049805,6346.049805,6346.049805,29399800
2011-10-26,null,null,null,null,null,null
2011-10-27,6346.049805,6371.930176,6312.759766,6323.589844,6323.589844,15688200
2011-10-28,6323.589844,6368.350098,6322.569824,6348.439941,6348.439941,22681200
2011-10-31,6348.439941,6365.810059,6309.290039,6319.250000,6319.250000,63716400
2011-11-01,6319.399902,6334.910156,6275.410156,6281.850098,6281.850098,21490400
2011-11-02,6281.850098,6490.910156,6281.850098,6452.279785,6452.279785,57064000
2011-11-03,6452.279785,6489.560059,6396.450195,6397.439941,6397.439941,34611600
2011-11-04,6397.439941,6427.979980,6390.359863,6406.520020,6406.520020,11679200
2011-11-07,null,null,null,null,null,null
2011-11-08,6406.520020,6413.490234,6312.850098,6322.009766,6322.009766,21148400
2011-11-09,6406.520020,6413.490234,6312.850098,6322.009766,6322.009766,18711600
2011-11-10,null,null,null,null,null,null
2011-11-11,6316.870117,6339.750000,6307.419922,6332.470215,6332.470215,11368400
2011-11-14,6332.470215,6352.799805,6224.479980,6239.520020,6239.520020,27757600
2011-11-15,6239.970215,6249.970215,6072.319824,6092.299805,6092.299805,30838400
2011-11-16,6092.290039,6134.189941,6011.850098,6022.879883,6022.879883,32040000
2011-11-17,6022.879883,6113.560059,6019.729980,6092.560059,6092.560059,26853200
2011-11-18,6092.520020,6173.560059,6092.509766,6140.520020,6140.520020,59035600
2011-11-21,6140.490234,6172.209961,6118.120117,6119.859863,6119.859863,15998600
2011-11-22,6120.160156,6138.410156,6051.040039,6060.950195,6060.950195,31183000
2011-11-23,6060.839844,6075.509766,6035.359863,6035.359863,6035.359863,25146400
2011-11-25,5866.279785,5882.410156,5686.140137,5805.759766,5805.759766,54421400
2011-11-28,5807.149902,6046.299805,5806.649902,6022.240234,6022.240234,48701400
2011-11-29,6022.240234,6178.240234,6020.080078,6020.080078,6020.080078,71899800
2011-11-30,6020.080078,6106.939941,5975.509766,6087.399902,6087.399902,56547200
2011-12-01,6087.450195,6158.540039,6087.359863,6144.669922,6144.669922,100665000
2011-12-02,6144.669922,6167.169922,6083.229980,6087.859863,6087.859863,64611400
2011-12-05,6087.859863,6088.770020,5985.049805,5995.919922,5995.919922,23951000
2011-12-06,6000.310059,6021.700195,5988.649902,5988.649902,5988.649902,20509600
2011-12-07,5988.649902,6035.819824,5988.649902,6028.790039,6028.790039,33506600
2011-12-08,6030.000000,6056.089844,6021.930176,6027.189941,6027.189941,15343400
2011-12-09,6027.189941,6034.990234,5992.770020,5996.439941,5996.439941,17880400
2011-12-12,5996.439941,6007.609863,5965.000000,5965.000000,5965.000000,17342000
2011-12-13,5965.000000,5996.290039,5964.470215,5994.660156,5994.660156,18302000
2011-12-14,5994.700195,6008.689941,5950.890137,5950.990234,5950.990234,14727200
2011-12-15,5951.080078,5964.700195,5930.399902,5941.319824,5941.319824,17896400
2011-12-16,5941.319824,5970.279785,5892.689941,5892.689941,5892.689941,11596600
2011-12-19,5892.689941,5898.009766,5860.959961,5860.959961,5860.959961,13755400
2011-12-20,5861.020020,5908.540039,5851.939941,5851.939941,5851.939941,8917200
2011-12-21,5851.939941,5863.100098,5838.689941,5842.830078,5842.830078,9494200
2011-12-22,5842.830078,5940.209961,5842.160156,5919.350098,5919.350098,12999200
2011-12-23,5919.160156,5996.720215,5919.160156,5982.580078,5982.580078,20153000
2011-12-27,5982.580078,6022.229980,5982.580078,6015.089844,6015.089844,13659000
2011-12-28,6015.089844,6106.220215,6015.089844,6093.390137,6093.390137,23609400
2011-12-29,6093.419922,6141.319824,6085.089844,6089.379883,6089.379883,33767000
2011-12-30,6089.379883,6108.140137,6074.319824,6074.419922,6074.419922,38731800
2012-01-03,6075.009766,6086.410156,6033.109863,6035.649902,6035.649902,18617200
2012-01-04,6035.649902,6043.709961,5969.149902,5972.750000,5972.750000,13741800
2012-01-05,5972.750000,5976.430176,5938.299805,5939.750000,5939.750000,8869800
2012-01-06,5939.750000,5943.450195,5928.750000,5930.520020,5930.520020,13900800
2012-01-09,5930.520020,5934.729980,5870.500000,5872.939941,5872.939941,8917400
2012-01-10,5872.919922,5885.359863,5855.680176,5859.669922,5859.669922,16557200
2012-01-11,5858.500000,5889.149902,5856.850098,5865.060059,5865.060059,22077000
2012-01-12,5865.060059,5955.270020,5860.580078,5942.470215,5942.470215,70763600
2012-01-13,5942.470215,5993.200195,5929.339844,5929.339844,5929.339844,75349600
2012-01-17,5929.339844,6040.859863,5924.609863,5924.609863,5924.609863,87061200
2012-01-18,5924.609863,5940.770020,5846.410156,5846.410156,5846.410156,58850800
2012-01-19,5846.410156,5860.629883,5786.600098,5786.600098,5786.600098,49589800
2012-01-20,5786.600098,5818.970215,5781.129883,5781.129883,5781.129883,41086000
2012-01-23,5781.129883,5799.339844,5663.089844,5663.089844,5663.089844,50986200
2012-01-24,5663.089844,5688.870117,5450.729980,5536.089844,5536.089844,53069400
2012-01-25,5535.669922,5589.020020,5504.419922,5556.290039,5556.290039,29306800
2012-01-26,5556.290039,5621.689941,5556.200195,5592.399902,5592.399902,43409200
2012-01-27,5592.859863,5772.419922,5592.830078,5725.439941,5725.439941,52770600
2012-01-30,5725.439941,5827.490234,5725.439941,5755.560059,5755.560059,35362800
2012-01-31,5755.560059,5785.629883,5693.169922,5693.919922,5693.919922,30025600
2012-02-01,5693.919922,5713.479980,5680.910156,5682.330078,5682.330078,33513600
2012-02-02,5682.330078,5686.259766,5605.490234,5605.490234,5605.490234,35663800
2012-02-03,5605.490234,5615.950195,5588.549805,5588.549805,5588.549805,10540200
2012-02-06,5586.390137,5608.790039,5561.430176,5561.430176,5561.430176,23270200
2012-02-07,null,null,null,null,null,null
2012-02-08,5562.870117,5587.100098,5442.250000,5442.250000,5442.250000,43495800
2012-02-09,5442.250000,5458.580078,5302.750000,5316.990234,5316.990234,31262400
2012-02-10,null,null,null,null,null,null
2012-02-13,5316.990234,5334.799805,5070.990234,5199.979980,5199.979980,53388000
2012-02-14,5199.979980,5211.680176,4962.439941,5009.959961,5009.959961,73584400
2012-02-15,5009.959961,5107.850098,4968.049805,5023.799805,5023.799805,63036600
2012-02-16,5023.799805,5305.569824,5023.799805,5279.089844,5279.089844,64608600
2012-02-17,5279.089844,5389.200195,5248.319824,5285.169922,5285.169922,71619800
2012-02-21,5285.169922,5330.529785,5282.660156,5308.509766,5308.509766,34328800
2012-02-22,5308.509766,5433.149902,5307.580078,5420.970215,5420.970215,55595200
2012-02-23,5420.970215,5536.899902,5420.970215,5507.600098,5507.600098,68319200
2012-02-24,5507.600098,5566.299805,5507.600098,5566.299805,5566.299805,0
2012-02-27,5566.299805,5583.799805,5467.810059,5476.589844,5476.589844,0
2012-02-28,5476.589844,5490.790039,5431.669922,5431.669922,5431.669922,0
2012-02-29,5431.669922,5471.129883,5430.049805,5458.089844,5458.089844,0
2012-03-01,5458.089844,5484.270020,5458.089844,5469.680176,5469.680176,0
2012-03-02,5469.680176,5498.129883,5460.189941,5460.189941,5460.189941,0
2012-03-05,5460.189941,5473.799805,5442.459961,5464.810059,5464.810059,0
2012-03-06,5464.810059,5486.430176,5455.140137,5477.669922,5477.669922,0
2012-03-07,null,null,null,null,null,null
2012-03-08,5477.669922,5480.689941,5433.589844,5456.509766,5456.509766,0
2012-03-09,5456.509766,5473.029785,5452.120117,5456.270020,5456.270020,0
2012-03-12,5456.270020,5483.890137,5424.459961,5424.459961,5424.459961,0
2012-03-13,5424.459961,5437.990234,5408.899902,5423.259766,5423.259766,0
2012-03-14,5423.259766,5434.839844,5407.390137,5418.069824,5418.069824,0
2012-03-15,5418.069824,5422.979980,5397.200195,5397.200195,5397.200195,0
2012-03-16,5397.200195,5462.520020,5391.970215,5449.049805,5449.049805,0
2012-03-19,5449.049805,5486.129883,5444.640137,5449.459961,5449.459961,0
2012-03-20,5449.459961,5462.399902,5414.020020,5414.020020,5414.020020,0
2012-03-21,5414.020020,5415.700195,5374.589844,5384.100098,5384.100098,0
2012-03-22,5384.100098,5396.350098,5347.200195,5349.700195,5349.700195,0
2012-03-23,5349.700195,5423.700195,5347.970215,5422.330078,5422.330078,0
2012-03-26,5425.100098,5444.470215,5422.330078,5430.959961,5430.959961,0
2012-03-27,5435.799805,5472.919922,5425.000000,5425.000000,5425.000000,0
2012-03-28,5424.879883,5444.750000,5416.569824,5416.569824,5416.569824,0
2012-03-29,5417.049805,5435.810059,5407.649902,5412.040039,5412.040039,0
2012-03-30,5412.359863,5436.500000,5407.640137,5420.200195,5420.200195,0
2012-04-02,5425.330078,5433.109863,5398.700195,5398.700195,5398.700195,0
2012-04-03,5400.060059,5430.189941,5382.359863,5416.649902,5416.649902,0
2012-04-04,5430.890137,5453.490234,5400.910156,5400.910156,5400.910156,0
2012-04-05,5400.459961,5448.200195,5400.459961,5423.250000,5423.250000,0
2012-04-09,5423.250000,5432.270020,5405.520020,5413.120117,5413.120117,0
2012-04-10,5413.109863,5426.069824,5392.339844,5392.339844,5392.339844,0
2012-04-11,5392.120117,5425.729980,5392.020020,5425.729980,5425.729980,0
2012-04-12,null,null,null,null,null,null
2012-04-13,null,null,null,null,null,null
2012-04-16,5424.990234,5450.830078,5422.270020,5434.799805,5434.799805,0
2012-04-17,5434.950195,5438.490234,5411.549805,5412.439941,5412.439941,0
2012-04-18,5411.540039,5426.859863,5391.859863,5407.470215,5407.470215,0
2012-04-19,5409.359863,5536.080078,5407.470215,5518.720215,5518.720215,0
2012-04-20,5522.819824,5560.819824,5457.129883,5457.129883,5457.129883,0
2012-04-23,5461.419922,5513.759766,5455.060059,5455.060059,5455.060059,0
2012-04-24,5455.109863,5463.859863,5433.839844,5441.529785,5441.529785,0
2012-04-25,5442.240234,5458.419922,5440.009766,5440.009766,5440.009766,0
2012-04-26,5441.879883,5462.189941,5435.870117,5445.009766,5445.009766,0
2012-04-27,5445.080078,5452.209961,5426.950195,5440.520020,5440.520020,0
2012-04-30,5440.220215,5444.319824,5406.080078,5419.200195,5419.200195,0
2012-05-01,null,null,null,null,null,null
2012-05-02,5423.439941,5434.359863,5410.810059,5417.169922,5417.169922,0
2012-05-03,5418.810059,5421.770020,5389.470215,5389.470215,5389.470215,0
2012-05-04,5390.390137,5400.000000,5369.089844,5375.439941,5375.439941,0
2012-05-07,null,null,null,null,null,null
2012-05-08,5380.979980,5389.720215,5295.600098,5295.600098,5295.600098,0
2012-05-09,5297.359863,5310.689941,5255.310059,5256.790039,5256.790039,0
2012-05-10,5256.919922,5260.939941,5163.939941,5163.939941,5163.939941,0
2012-05-11,5162.810059,5166.270020,5102.990234,5108.560059,5108.560059,0
2012-05-14,5110.270020,5151.819824,5108.560059,5116.310059,5116.310059,0
2012-05-15,5117.140137,5137.000000,5116.310059,5125.859863,5125.859863,0
2012-05-16,5127.000000,5229.779785,5125.859863,5213.680176,5213.680176,0
2012-05-17,5219.990234,5234.049805,5210.640137,5221.529785,5221.529785,0
2012-05-18,5222.270020,5228.549805,5209.910156,5222.089844,5222.089844,0
2012-05-21,5224.560059,5243.779785,5205.810059,5207.720215,5207.720215,0
2012-05-22,5208.279785,5216.129883,5155.609863,5155.609863,5155.609863,0
2012-05-23,5156.009766,5156.049805,5045.450195,5048.109863,5048.109863,0
2012-05-24,5048.529785,5061.049805,5019.120117,5019.120117,5019.120117,0
2012-05-25,5019.069824,5033.430176,5002.740234,5009.669922,5009.669922,0
2012-05-29,4935.939941,4944.080078,4803.569824,4813.259766,4813.259766,0
2012-05-30,4813.740234,4870.549805,4810.299805,4865.120117,4865.120117,0
2012-05-31,4866.240234,4884.569824,4815.620117,4832.149902,4832.149902,0
2012-06-01,4832.569824,4885.180176,4832.149902,4885.180176,4885.180176,0
2012-06-04,null,null,null,null,null,null
2012-06-05,4891.629883,4894.459961,4748.600098,4748.600098,4748.600098,0
2012-06-06,4748.649902,4766.660156,4725.569824,4737.750000,4737.750000,0
2012-06-07,4743.020020,4774.359863,4737.750000,4757.979980,4757.979980,0
2012-06-08,4755.870117,4798.700195,4751.759766,4798.700195,4798.700195,0
2012-06-11,4799.549805,4830.569824,4798.700195,4811.439941,4811.439941,0
2012-06-12,4812.770020,4823.959961,4807.549805,4807.549805,4807.549805,0
2012-06-13,4808.040039,4857.560059,4807.549805,4844.790039,4844.790039,0
2012-06-14,4848.970215,4932.339844,4844.790039,4923.020020,4923.020020,0
2012-06-15,4928.279785,5026.509766,4923.020020,4991.209961,4991.209961,0
2012-06-18,4995.479980,5009.359863,4938.009766,4998.100098,4998.100098,0
2012-06-19,4998.049805,5060.319824,4985.779785,5059.290039,5059.290039,0
2012-06-20,5062.649902,5092.160156,5054.450195,5078.060059,5078.060059,0
2012-06-21,5079.169922,5083.560059,5028.220215,5042.069824,5042.069824,0
2012-06-22,5066.979980,5068.549805,5017.959961,5039.149902,5039.149902,0
2012-06-25,5039.359863,5051.279785,4990.430176,4990.430176,4990.430176,0
2012-06-26,4992.089844,5003.689941,4972.709961,4989.990234,4989.990234,0
2012-06-27,4989.229980,5016.750000,4987.310059,4995.689941,4995.689941,0
2012-06-28,4997.490234,5015.950195,4955.910156,4955.910156,4955.910156,0
2012-06-29,4955.200195,4967.310059,4953.370117,4965.770020,4965.770020,0
2012-07-02,4966.580078,4971.350098,4951.580078,4952.930176,4952.930176,0
2012-07-03,null,null,null,null,null,null
2012-07-05,4947.390137,4953.069824,4906.310059,4924.609863,4924.609863,0
2012-07-06,4924.890137,4931.209961,4919.700195,4928.640137,4928.640137,0
2012-07-09,4929.799805,4940.140137,4907.459961,4925.060059,4925.060059,0
2012-07-10,4925.120117,4930.959961,4902.720215,4905.600098,4905.600098,0
2012-07-11,4905.939941,4906.810059,4868.390137,4868.390137,4868.390137,0
2012-07-12,4868.390137,4876.990234,4863.020020,4872.060059,4872.060059,0
2012-07-13,4872.410156,4896.939941,4867.520020,4867.520020,4867.520020,0
2012-07-16,4868.529785,4880.100098,4857.959961,4880.100098,4880.100098,0
2012-07-17,4880.919922,4887.040039,4844.459961,4853.029785,4853.029785,0
2012-07-18,4852.350098,4853.299805,4822.640137,4822.640137,4822.640137,0
2012-07-19,4824.100098,4891.109863,4822.640137,4891.109863,4891.109863,0
2012-07-20,4892.790039,4905.759766,4881.069824,4888.220215,4888.220215,0
2012-07-23,4889.390137,4891.229980,4875.680176,4881.770020,4881.770020,0
2012-07-24,4881.479980,4885.669922,4862.779785,4874.359863,4874.359863,0
2012-07-25,4875.490234,4887.870117,4851.200195,4883.879883,4883.879883,0
2012-07-26,4888.509766,4889.140137,4872.330078,4876.189941,4876.189941,0
2012-07-27,4875.819824,4933.089844,4875.180176,4933.089844,4933.089844,0
2012-07-30,4937.160156,4956.649902,4926.790039,4935.509766,4935.509766,0
2012-07-31,4934.259766,4946.879883,4929.689941,4944.859863,4944.859863,0
2012-08-01,null,null,null,null,null,null
2012-08-02,4945.319824,4982.419922,4944.859863,4960.049805,4960.049805,0
2012-08-03,4957.979980,4960.049805,4908.229980,4931.470215,4931.470215,0
2012-08-06,4937.819824,4943.609863,4920.490234,4928.500000,4928.500000,0
2012-08-07,4928.160156,4932.240234,4898.220215,4898.220215,4898.220215,0
2012-08-08,4898.770020,4900.120117,4877.970215,4889.870117,4889.870117,0
2012-08-09,4890.040039,4897.520020,4851.879883,4851.879883,4851.879883,0
2012-08-10,4854.250000,4861.740234,4845.500000,4854.220215,4854.220215,0
2012-08-13,4858.970215,4862.459961,4842.890137,4846.450195,4846.450195,0
2012-08-14,4846.180176,4913.600098,4845.390137,4908.189941,4908.189941,0
2012-08-15,4908.120117,4965.560059,4908.120117,4939.660156,4939.660156,0
2012-08-16,4938.220215,4939.660156,4908.720215,4908.720215,4908.720215,0
2012-08-17,4908.029785,4932.520020,4907.879883,4927.129883,4927.129883,0
2012-08-20,4929.770020,4963.750000,4927.129883,4949.459961,4949.459961,0
2012-08-21,4950.680176,4975.799805,4944.609863,4945.129883,4945.129883,0
2012-08-22,4945.450195,5027.399902,4945.129883,5027.399902,5027.399902,0
2012-08-23,5032.229980,5059.509766,5027.399902,5038.149902,5038.149902,0
2012-08-24,5038.149902,5040.899902,5012.839844,5012.839844,5012.839844,0
2012-08-27,5019.399902,5080.930176,5012.839844,5073.100098,5073.100098,0
2012-08-28,5075.330078,5112.160156,5073.100098,5102.649902,5102.649902,0
2012-08-29,5108.589844,5127.640137,5089.049805,5114.149902,5114.149902,0
2012-08-30,5115.689941,5182.259766,5111.799805,5180.149902,5180.149902,0
2012-08-31,null,null,null,null,null,null
2012-09-04,5256.509766,5351.259766,5250.990234,5327.220215,5327.220215,0
2012-09-05,5335.470215,5376.470215,5322.479980,5372.129883,5372.129883,0
2012-09-06,5375.870117,5389.890137,5318.640137,5388.919922,5388.919922,0
2012-09-07,5396.009766,5505.339844,5388.919922,5496.850098,5496.850098,0
2012-09-10,5504.459961,5598.779785,5496.850098,5592.029785,5592.029785,0
2012-09-11,5600.939941,5638.779785,5550.350098,5590.899902,5590.899902,0
2012-09-12,5596.649902,5669.790039,5586.080078,5668.299805,5668.299805,0
2012-09-13,5674.220215,5787.089844,5668.299805,5777.220215,5777.220215,0
2012-09-14,5789.399902,5928.430176,5777.220215,5926.899902,5926.899902,0
2012-09-17,5938.859863,5995.919922,5904.140137,5969.089844,5969.089844,0
2012-09-18,5974.109863,5979.549805,5897.779785,5910.810059,5910.810059,0
2012-09-19,5903.879883,5910.810059,5780.779785,5849.140137,5849.140137,0
2012-09-20,5844.439941,5921.979980,5806.399902,5901.970215,5901.970215,0
2012-09-21,5906.339844,5938.100098,5899.080078,5910.069824,5910.069824,0
2012-09-24,5910.700195,5938.879883,5901.319824,5915.899902,5915.899902,0
2012-09-25,5909.189941,5954.549805,5909.189941,5926.290039,5926.290039,0
2012-09-26,5929.890137,5965.100098,5926.290039,5943.759766,5943.759766,0
2012-09-27,5947.049805,5962.779785,5940.109863,5949.419922,5949.419922,0
2012-09-28,5950.589844,5982.779785,5938.870117,5971.990234,5971.990234,0
2012-10-01,5977.080078,6005.899902,5964.209961,5964.290039,5964.290039,0
2012-10-02,5963.470215,5967.020020,5927.560059,5928.529785,5928.529785,0
2012-10-03,5927.339844,5936.790039,5890.689941,5890.689941,5890.689941,0
2012-10-04,5888.870117,5904.640137,5839.750000,5861.350098,5861.350098,0
2012-10-05,5861.209961,5891.279785,5831.430176,5879.689941,5879.689941,0
2012-10-08,5881.540039,5889.899902,5847.169922,5847.169922,5847.169922,0
2012-10-09,5855.129883,5902.319824,5833.319824,5833.319824,5833.319824,0
2012-10-10,5833.939941,5841.939941,5772.520020,5772.520020,5772.520020,0
2012-10-11,5770.529785,5779.910156,5719.350098,5720.859863,5720.859863,0
2012-10-12,5720.470215,5765.680176,5720.350098,5738.240234,5738.240234,0
2012-10-15,5739.009766,5753.049805,5653.799805,5653.799805,5653.799805,0
2012-10-16,5654.100098,5691.990234,5608.129883,5608.129883,5608.129883,0
2012-10-17,5606.549805,5637.299805,5584.540039,5586.399902,5586.399902,0
2012-10-18,5586.560059,5648.540039,5586.169922,5625.319824,5625.319824,0
2012-10-19,5629.109863,5670.529785,5625.319824,5649.529785,5649.529785,0
2012-10-22,5648.859863,5660.390137,5553.890137,5553.890137,5553.890137,0
2012-10-23,5556.109863,5576.160156,5535.370117,5556.770020,5556.770020,0
2012-10-24,5560.839844,5571.890137,5543.250000,5543.250000,5543.250000,0
2012-10-25,5543.640137,5582.709961,5534.819824,5576.720215,5576.720215,0
2012-10-26,5576.089844,5585.149902,5550.879883,5550.879883,5550.879883,0
2012-10-31,5522.770020,5534.359863,5512.080078,5513.640137,5513.640137,0
2012-11-01,5518.270020,5528.799805,5494.540039,5494.540039,5494.540039,0
2012-11-02,5495.160156,5552.089844,5493.319824,5532.319824,5532.319824,0
2012-11-05,5532.399902,5551.180176,5531.319824,5539.310059,5539.310059,0
2012-11-06,5540.299805,5565.270020,5539.310059,5556.589844,5556.589844,0
2012-11-07,5557.649902,5583.589844,5556.589844,5570.870117,5570.870117,0
2012-11-08,5572.000000,5582.520020,5568.490234,5580.839844,5580.839844,0
2012-11-09,5581.140137,5605.689941,5579.330078,5589.430176,5589.430176,0
2012-11-12,5591.729980,5615.120117,5589.430176,5599.879883,5599.879883,0
2012-11-13,null,null,null,null,null,null
2012-11-14,5601.310059,5609.729980,5574.959961,5574.959961,5574.959961,0
2012-11-15,5575.899902,5583.479980,5558.250000,5558.250000,5558.250000,0
2012-11-16,5562.799805,5573.109863,5545.549805,5556.319824,5556.319824,0
2012-11-19,5557.390137,5564.970215,5503.930176,5503.930176,5503.930176,0
2012-11-20,5505.919922,5520.359863,5433.950195,5433.950195,5433.950195,0
2012-11-21,5433.209961,5433.950195,5357.339844,5360.600098,5360.600098,0
2012-11-23,5410.089844,5427.459961,5402.069824,5407.109863,5407.109863,0
2012-11-26,5408.000000,5419.009766,5384.890137,5384.890137,5384.890137,0
2012-11-27,null,null,null,null,null,null
2012-11-28,5387.089844,5389.040039,5334.680176,5334.680176,5334.680176,0
2012-11-29,5337.609863,5367.890137,5334.680176,5363.600098,5363.600098,0
2012-11-30,5364.770020,5372.180176,5349.509766,5351.250000,5351.250000,0
2012-12-03,5350.589844,5372.100098,5325.839844,5337.709961,5337.709961,0
2012-12-04,5337.669922,5345.180176,5329.049805,5331.450195,5331.450195,0
